id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2317037051.0,2.0,0.0,0.0,935.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Pacos de Ferreira,Famalicao,
2317037047.0,2.0,0.0,0.0,786.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Pacos de Ferreira,Famalicao,
2317083903.0,882.0,0.0,0.0,786.0,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Pacos de Ferreira,Famalicao,
2317083919.0,770.0,0.0,0.0,935.0,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Pacos de Ferreira,Famalicao,
2317007157.0,1.0,0.0,0.0,935.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'InvolvedPlayers', 'JerseyNumber', 'CaptainPlayerId', 'TeamPlayerFormation', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Pacos de Ferreira,Famalicao,
2317011909.0,1.0,0.0,0.0,786.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'TeamPlayerFormation', 'InvolvedPlayers', 'JerseyNumber', 'TeamFormation', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Pacos de Ferreira,Famalicao,
2317037083.0,3.0,0.0,0.0,786.0,52.395,33.93200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'StandingSave', 'PassEndX', 'PassEndY']","[90, 116, 29, 34, 36, 215, 217]",True,110341.0,38.010000000000005,37.06,,,,,,,,,,15.0,Juan Delgado,False,Pacos de Ferreira,Famalicao,-0.002219519999999999
2317037099.0,4.0,0.0,1.0,786.0,38.010000000000005,37.06,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[90, 116, 29, 34, 37, 215, 217]",True,351744.0,35.385000000000005,29.10400000000001,,,,,,,,,,46.0,Stephen Eustáquio,False,Pacos de Ferreira,Famalicao,0.0
2317037119.0,5.0,0.0,3.0,786.0,35.07,27.880000000000013,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'StandingSave', 'Zone', 'Length', 'PassEndY']","[90, 116, 29, 35, 37, 215, 217]",True,380682.0,39.585000000000015,19.652000000000005,,,,,,,,,,6.0,Maracás,False,Pacos de Ferreira,Famalicao,0.0013679799999999995
,,0.0,3.0,,39.585000000000015,19.652000000000005,,,Carry,,,,,322640.0,41.79,19.448000000000004,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Famalicao,0.0
2317037151.0,6.0,0.0,7.0,786.0,41.79,19.448000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'Zone']","[90, 116, 29, 34, 36, 214, 217]",True,322640.0,34.125,36.448,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Famalicao,-0.0013679799999999995
2317037169.0,7.0,0.0,10.0,786.0,34.125,36.924000000000014,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[90, 116, 29, 35, 36, 215, 217]",True,380682.0,40.11000000000001,45.492,,,,,,,,,,6.0,Maracás,False,Pacos de Ferreira,Famalicao,0.0013679799999999995
2317037189.0,8.0,0.0,11.0,786.0,40.425,44.47200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'StandingSave', 'Length', 'PassEndY']","[90, 116, 29, 34, 37, 214, 217]",True,351744.0,33.075,34.408,,,,,,,,,,46.0,Stephen Eustáquio,False,Pacos de Ferreira,Famalicao,-0.0013679799999999995
2317037249.0,9.0,0.0,13.0,786.0,32.97,34.816,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX']","[90, 116, 29, 35, 36, 215, 217]",True,380682.0,37.905,52.08800000000002,,,,,,,,,,6.0,Maracás,False,Pacos de Ferreira,Famalicao,0.00082343
,,0.0,13.0,,37.905,52.08800000000002,,,Carry,,,,,351744.0,46.62,48.348000000000006,,,,,,,,,,46.0,Stephen Eustáquio,False,Pacos de Ferreira,Famalicao,0.0021440899999999995
2317037287.0,10.0,0.0,19.0,786.0,46.62,48.348000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle', 'Length']","[90, 116, 29, 34, 37, 215, 217]",True,351744.0,43.89,18.972,,,,,,,,,,46.0,Stephen Eustáquio,False,Pacos de Ferreira,Famalicao,0.0
2317037301.0,11.0,0.0,23.0,786.0,44.1,19.040000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY']","[90, 116, 29, 35, 37, 215, 217]",True,322640.0,45.99,6.0520000000000005,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Famalicao,-0.0002082999999999998
