id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,isGoal,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
,,10.0,48.0,786,90.19500000000001,28.084,,,Carry,,,,,423078.0,89.67000000000002,29.784,,,,,,,,,,3.0,Nuno Lima,False,Braga,Pacos de Ferreira,0.0
2555279165.0,106.0,10.0,51.0,786,89.67000000000002,29.784,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[197, 199]",False,423078.0,,,,,,,,,,,,3.0,Nuno Lima,,Braga,Pacos de Ferreira,
2555279113.0,108.0,10.0,51.0,288,15.33,38.21600000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,381792.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555279173.0,107.0,10.0,51.0,786,90.19500000000001,28.084,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'Head']",[91],True,423078.0,,,,,,,,,,,,3.0,Nuno Lima,,Braga,Pacos de Ferreira,
2555279205.0,109.0,10.0,52.0,288,9.450000000000001,31.552,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[197, 200]",False,83475.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555279221.0,108.0,10.0,52.0,786,95.55,36.448,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[198, 199]",False,431684.0,,,,,,,,,,,,18.0,Tiago,,Braga,Pacos de Ferreira,
2555279231.0,110.0,10.0,52.0,288,7.9799999999999995,33.11600000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'PassEndX', 'Zone', 'Head', 'Length', 'PassEndY']","[91, 94, 95, 57, 215]",True,83475.0,0.0,28.220000000000002,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555279265.0,109.0,10.0,53.0,786,105.0,40.664,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[122],False,431684.0,,,,,,,,,,,,18.0,Tiago,,Braga,Pacos de Ferreira,
2555279239.0,111.0,10.0,53.0,288,0.0,27.336000000000006,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[122],False,83475.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555279811.0,110.0,11.0,21.0,786,104.265,67.66000000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'CornerTaken', 'Cross', 'RightFoot', 'StandingSave', 'Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 137, 124, 126, 31, 33, 34, 35, 38, 217, 218]",True,444941.0,102.79500000000002,36.856,,,,,,,,,,7.0,Nigel Thomas,True,Braga,Pacos de Ferreira,
2556440151.0,871.0,11.0,22.0,288,3.7800000000000002,32.368,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[197, 200]",False,422882.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2556440153.0,832.0,11.0,22.0,786,101.22000000000001,35.632000000000005,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[198, 199]",False,380682.0,,,,,,,,,,,,25.0,Maracás,,Braga,Pacos de Ferreira,
2555279831.0,112.0,11.0,22.0,288,4.305,31.484,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Length', 'Head', 'Angle', 'PassEndX', 'Zone']","[91, 94, 95, 57, 215]",True,422882.0,7.665,43.724000000000004,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555279907.0,113.0,11.0,24.0,288,7.665,43.316,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Head', 'Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 94, 95, 57, 215]",True,81928.0,22.47,61.948,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555280013.0,111.0,11.0,28.0,786,78.855,2.72,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length', 'StandingSave']","[91, 119, 117, 30, 35, 37, 216, 218]",True,455733.0,56.28,10.948000000000002,,,,,,,,,,41.0,Mauro Couto,False,Braga,Pacos de Ferreira,-0.011444989999999999
2555280017.0,112.0,11.0,32.0,786,55.125,10.744000000000002,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,423594.0,,,,,,,,,,,,20.0,Luís Bastos,,Braga,Pacos de Ferreira,
2555280107.0,114.0,11.0,33.0,288,68.67000000000002,54.196000000000005,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,127130.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555280153.0,115.0,11.0,35.0,288,84.42000000000002,50.456,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,127130.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555280225.0,113.0,11.0,38.0,786,10.920000000000002,17.612000000000002,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,423594.0,,,,,,,,,,,,20.0,Luís Bastos,,Braga,Pacos de Ferreira,
2555280273.0,114.0,11.0,43.0,786,1.6800000000000002,17.0,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[122],False,423594.0,,,,,,,,,,,,20.0,Luís Bastos,,Braga,Pacos de Ferreira,
2555280857.0,116.0,11.0,43.0,288,103.32000000000001,51.00000000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,127130.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555281059.0,117.0,12.0,20.0,288,104.47500000000001,67.66000000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Chipped', 'RightFoot', 'CornerTaken', 'PassEndY', 'StandingSave', 'Angle', 'Cross', 'PassEndX', 'Zone']","[91, 137, 124, 126, 31, 33, 34, 35, 38, 217, 218]",True,81928.0,100.59,38.556000000000004,,,,,,,,,,,,True,Braga,Pacos de Ferreira,
2555281103.0,115.0,12.0,22.0,786,4.620000000000001,30.124,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'Head', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 94, 95, 57, 215]",True,380682.0,0.0,36.652,,,,,,,,,,25.0,Maracás,,Braga,Pacos de Ferreira,
2555281119.0,116.0,12.0,24.0,786,1.47,33.048,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,380682.0,,,,,,,,,,,,25.0,Maracás,,Braga,Pacos de Ferreira,
2555281107.0,118.0,12.0,24.0,288,103.53,34.952,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'OppositeRelatedEvent', 'MissRight']",[122],False,81928.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555281815.0,119.0,12.0,58.0,288,104.47500000000001,0.34,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'RightFoot', 'PassEndX', 'Chipped', 'StandingSave', 'CornerTaken', 'Angle', 'PassEndY', 'Cross', 'Length', 'Longball']","[91, 119, 137, 124, 125, 31, 32, 34, 35, 37, 217, 218]",True,81928.0,99.64500000000001,35.428000000000004,,,,,,,,,,,,True,Braga,Pacos de Ferreira,0.21952771999999998
2555281853.0,120.0,13.0,0.0,288,96.39,33.184,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[197, 199]",False,381792.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555281847.0,117.0,13.0,0.0,786,8.61,34.816,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,455733.0,,,,,,,,,,,,41.0,Mauro Couto,,Braga,Pacos de Ferreira,
2555281859.0,121.0,13.0,0.0,288,96.28500000000001,33.524,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['HighLeft', 'Head', 'FromCorner', 'GoalMouthY', 'GoalMouthZ', 'BoxCentre', 'Zone']","[91, 7, 90, 10, 1, 5, 14]",True,381792.0,,,65.3,58.7,True,,,,,,,,,,Braga,Pacos de Ferreira,
2555282317.0,119.0,13.0,17.0,786,4.095,32.504,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Zone', 'Length', 'PassEndY', 'MissHigh', 'Longball', 'GoalKick', 'PassEndX', 'Angle']","[91, 117, 124, 127, 36, 38, 216, 218]",True,396588.0,44.415,4.148,,,,,,,,,,24.0,Zé Oliveira,True,Braga,Pacos de Ferreira,0.00307288
,,13.0,17.0,786,44.415,4.148,,,Carry,,,,,110341.0,42.63,5.236000000000001,,,,,,,,,,15.0,Juan Delgado,False,Braga,Pacos de Ferreira,-0.0012207699999999995
2555282327.0,120.0,13.0,19.0,786,42.63,5.236000000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,110341.0,,,,,,,,,,,,15.0,Juan Delgado,,Braga,Pacos de Ferreira,
2555282339.0,121.0,13.0,21.0,786,46.2,9.452000000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']",[55],False,110341.0,,,,,,,,,,,,15.0,Juan Delgado,,Braga,Pacos de Ferreira,
2555282217.0,123.0,13.0,21.0,288,58.800000000000004,58.548,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 54]",True,81928.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555282221.0,124.0,13.0,21.0,288,48.405,60.99600000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,81928.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555282323.0,125.0,13.0,22.0,288,48.405,60.99600000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'StandingSave', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,81928.0,68.67000000000002,63.988,,,,,,,,,,,,True,Braga,Pacos de Ferreira,0.0049671599999999965
2555282363.0,126.0,13.0,26.0,288,76.02000000000001,58.684000000000005,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 120, 29, 36, 38, 217, 218]",True,117980.0,79.065,43.248000000000005,,,,,,,,,,,,True,Braga,Pacos de Ferreira,
2555282381.0,122.0,13.0,27.0,786,24.465000000000003,20.740000000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,431684.0,,,,,,,,,,,,18.0,Tiago,,Braga,Pacos de Ferreira,
2555282413.0,123.0,13.0,28.0,786,14.700000000000001,32.504,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,380682.0,,,,,,,,,,,,25.0,Maracás,,Braga,Pacos de Ferreira,
2555282435.0,124.0,13.0,28.0,786,14.700000000000001,32.504,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'StandingSave', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,380682.0,13.125,21.080000000000002,,,,,,,,,,25.0,Maracás,False,Braga,Pacos de Ferreira,-0.0010497700000000002
2555282473.0,125.0,13.0,30.0,786,13.125,21.080000000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 118, 120, 29, 36, 38, 215, 218]",True,423078.0,14.385,0.0,,,,,,,,,,3.0,Nuno Lima,False,Braga,Pacos de Ferreira,
2555282649.0,128.0,13.0,36.0,288,87.57000000000001,68.0,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length', 'Longball', 'ThrowIn']","[91, 212, 35, 38, 216]",True,117980.0,64.26,63.376000000000005,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.017400120000000005
2555282689.0,129.0,13.0,38.0,288,62.160000000000004,62.35600000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Zone', 'StandingSave', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,81928.0,55.650000000000006,50.184000000000005,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.000594639999999997
2555282731.0,130.0,13.0,41.0,288,50.925000000000004,48.824,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,422882.0,46.2,28.424,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.0005547
2555282877.0,131.0,13.0,43.0,288,46.2,28.424,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,83475.0,49.77,37.264,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.0
2555282949.0,132.0,13.0,50.0,288,63.63,27.608000000000004,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Throughball', 'Chipped', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 119, 117, 30, 124, 129, 205, 36, 37, 217, 218]",True,381792.0,83.79,45.288,,,,,,,,,,,,True,Braga,Pacos de Ferreira,0.00858132
2555282969.0,127.0,13.0,54.0,786,26.46,23.46,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,407139.0,,,,,,,,,,,,55.0,Paulo Bernardo,,Braga,Pacos de Ferreira,
2555282989.0,133.0,13.0,54.0,288,78.54,44.540000000000006,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 54]",True,439440.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555283011.0,134.0,13.0,55.0,288,74.025,44.132000000000005,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 35, 37, 216, 218]",True,439440.0,66.465,51.61200000000001,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.005418930000000002
2555283057.0,135.0,13.0,56.0,288,66.465,51.68000000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,81928.0,82.11,61.948,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.00885965
2555283139.0,128.0,14.0,0.0,786,17.430000000000003,6.256,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,110341.0,,,,,,,,,,,,15.0,Juan Delgado,,Braga,Pacos de Ferreira,
2555283145.0,136.0,14.0,0.0,288,87.57000000000001,61.744,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 54]",True,117980.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555283233.0,137.0,14.0,4.0,288,94.815,61.336000000000006,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['IntentionalAssist', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'ShotAssist', 'Zone', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 38, 217, 218]",True,117980.0,91.98,48.55200000000001,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.02006066
2555283241.0,138.0,14.0,5.0,288,92.61000000000001,46.104,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['StandingSave', 'GoalMouthZ', 'BoxLeft', 'RelatedEventId', 'Assisted', 'GoalMouthY', 'IntentionalAssist', 'Zone', 'RightFoot', 'RegularPlay']","[91, 7, 90, 10, 89, 1, 3, 12]",True,127130.0,,,15.3,42.5,True,,137.0,117980.0,,,,,,,Braga,Pacos de Ferreira,
2555283815.0,130.0,14.0,37.0,786,4.305,38.89600000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['MissHigh', 'Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'GoalKick', 'Chipped', 'Longball']","[91, 120, 124, 128, 36, 37, 216, 218]",True,396588.0,64.365,62.968,,,,,,,,,,24.0,Zé Oliveira,True,Braga,Pacos de Ferreira,
2555283841.0,140.0,14.0,41.0,288,36.330000000000005,10.336,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'HeadPass', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,381792.0,50.505,16.048000000000002,,,,,,,,,,,,False,Braga,Pacos de Ferreira,
2555283931.0,131.0,14.0,42.0,786,53.23500000000001,59.364000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,422245.0,47.565,63.376000000000005,,,,,,,,,,26.0,Rui Pires,False,Braga,Pacos de Ferreira,-0.003634690000000001
,,14.0,42.0,786,47.565,63.376000000000005,,,Carry,,,,,423594.0,45.99,67.456,,,,,,,,,,20.0,Luís Bastos,False,Braga,Pacos de Ferreira,0.0
2555283937.0,132.0,14.0,44.0,786,45.99,67.456,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,423594.0,,,,,,,,,,,,20.0,Luís Bastos,,Braga,Pacos de Ferreira,
2555284169.0,142.0,14.0,55.0,288,62.580000000000005,0.0,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'ThrowIn', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 212, 35, 37, 216]",True,384566.0,49.56,3.944,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.0049671599999999965
2555284215.0,143.0,14.0,59.0,288,48.195,22.236000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,381792.0,43.155,44.132000000000005,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.00159954
2555284233.0,144.0,15.0,2.0,288,44.31,45.967999999999996,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,422882.0,56.910000000000004,64.464,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.0004446799999999994
2555284303.0,145.0,15.0,4.0,288,56.910000000000004,64.19200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,439440.0,59.535000000000004,54.808,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.001382170000000002
2555284321.0,146.0,15.0,7.0,288,61.32,59.908,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,117980.0,60.480000000000004,64.05600000000001,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.0027146399999999973
2555284383.0,147.0,15.0,8.0,288,58.589999999999996,63.648,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,439440.0,38.745,50.388,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.0020442199999999994
2555284441.0,148.0,15.0,10.0,288,38.745,50.25200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,422882.0,37.800000000000004,25.16,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.0
2555284537.0,149.0,15.0,14.0,288,41.265,21.012,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,83475.0,49.35,2.584,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.0002082999999999998
2555284573.0,150.0,15.0,18.0,288,49.56,2.9920000000000004,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,384566.0,45.045,9.792000000000002,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.0013619600000000006
2555284617.0,151.0,15.0,20.0,288,42.945,9.792000000000002,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,381792.0,26.775000000000002,15.504000000000001,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.0015522900000000013
2555284699.0,152.0,15.0,22.0,288,24.465000000000003,15.708000000000002,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,83475.0,16.17,35.632000000000005,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.0014034000000000008
2555284721.0,153.0,15.0,25.0,288,16.17,36.516000000000005,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,143021.0,19.635,47.39600000000001,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.0008141799999999994
2555284751.0,154.0,15.0,27.0,288,19.635,47.39600000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,422882.0,25.41,41.61600000000001,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.00015244999999999842
2555284783.0,155.0,15.0,28.0,288,25.41,41.61600000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,81928.0,10.5,32.300000000000004,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.000661730000000001
2555284905.0,156.0,15.0,31.0,288,14.805,27.880000000000003,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,143021.0,22.155,14.688000000000002,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.0014034000000000008
2555284933.0,157.0,15.0,38.0,288,25.62,12.376000000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,83475.0,32.445,3.3320000000000003,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.0003527700000000005
2555284999.0,158.0,15.0,40.0,288,32.97,3.3320000000000003,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,384566.0,22.995,9.588000000000001,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.0003527700000000005
2555285077.0,159.0,15.0,44.0,288,28.14,14.620000000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,83475.0,31.605000000000004,44.540000000000006,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.0005097200000000017
2555285153.0,160.0,15.0,48.0,288,41.160000000000004,51.068,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,422882.0,54.495,65.688,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.002588769999999999
2555285207.0,161.0,15.0,51.0,288,57.12,63.988,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'PassEndY', 'Length', 'Longball', 'Zone', 'Throughball', 'PassEndX']","[91, 120, 128, 130, 36, 38, 217, 218]",True,117980.0,88.62,52.904,,,,,,,,,,,,True,Braga,Pacos de Ferreira,
2555285229.0,134.0,15.0,53.0,786,14.805,13.192,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,380682.0,,,,,,,,,,,,25.0,Maracás,,Braga,Pacos de Ferreira,
