id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,isGoal,cardType,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2533701181.0,6.0,0.0,17.0,264,61.74,22.644,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,335707.0,72.66000000000001,27.064,,,,,,,,,,23.0,Bruno Xadas,True,Maritimo,Pacos de Ferreira,0.004500169999999998
2533701081.0,8.0,0.0,20.0,786,23.415000000000003,58.684000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,23621.0,,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2533701175.0,9.0,0.0,20.0,786,21.21,59.43200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,23621.0,45.045,61.336000000000006,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0018388500000000012
2533701269.0,10.0,0.0,21.0,786,45.885000000000005,61.336000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['LayOff', 'PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,444941.0,32.550000000000004,58.888,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.001888540000000001
2533701377.0,11.0,0.0,22.0,786,33.81,59.228,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,408941.0,60.795,63.85200000000001,,,,,,,,,,,,True,Maritimo,Pacos de Ferreira,0.00414106
2533701407.0,12.0,0.0,25.0,786,59.85,64.60000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 53]",True,413728.0,,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2533701363.0,8.0,0.0,25.0,264,45.15,3.4000000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 143]",True,137058.0,,,,,,,,,,,,5.0,Zainadine Júnior,,Maritimo,Pacos de Ferreira,
2533701927.0,14.0,0.0,43.0,786,57.435,68.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'ThrowIn', 'Length', 'PassEndY', 'PassEndX']","[91, 212, 36, 38, 216]",True,23621.0,63.63,57.664,,,,,,,,,,,,True,Maritimo,Pacos de Ferreira,0.0039675100000000005
2533702019.0,15.0,0.0,44.0,786,63.63,57.664,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,408941.0,70.14,60.248,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0012528700000000031
2533702135.0,16.0,0.0,46.0,786,70.14,60.31600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,444941.0,83.05499999999999,62.628,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.00634183
2533702149.0,17.0,0.0,48.0,786,86.205,62.83200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,408941.0,,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2533702213.0,10.0,0.0,50.0,264,15.75,5.372000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 63]",True,122089.0,,,,,,,,,,,,27.0,Paulinho,,Maritimo,Pacos de Ferreira,
2533702391.0,18.0,0.0,50.0,786,89.25,62.628,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Offensive', 'StandingSave', 'Zone', 'OppositeRelatedEvent', 'Foul']",[64],False,408941.0,,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2533705487.0,13.0,2.0,2.0,264,33.285000000000004,15.232,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Chipped', 'Longball', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'FreekickTaken']","[91, 119, 117, 124, 127, 132, 36, 37, 216, 218]",True,137058.0,66.25500000000001,61.948,,,,,,,,,,5.0,Zainadine Júnior,True,Maritimo,Pacos de Ferreira,0.0068556999999999976
2533705489.0,14.0,2.0,5.0,264,66.25500000000001,61.948,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX']","[91, 120, 29, 36, 38, 217, 218]",True,329366.0,79.69500000000001,56.03200000000001,,,,,,,,,,94.0,Vitor Costa,True,Maritimo,Pacos de Ferreira,
2533705471.0,21.0,2.0,6.0,786,24.990000000000002,17.408,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,356753.0,30.555000000000003,9.452000000000002,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0005818599999999983
2533705483.0,22.0,2.0,7.0,786,25.830000000000002,5.848,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,110341.0,,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2533705491.0,23.0,2.0,8.0,786,25.830000000000002,5.848,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,110341.0,37.695,15.844000000000001,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0036986500000000012
2533705513.0,24.0,2.0,11.0,786,34.33500000000001,15.64,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,70735.0,22.365000000000002,7.48,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.00214636
2533705599.0,25.0,2.0,14.0,786,22.47,7.208,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,356753.0,3.7800000000000002,29.92,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0009620200000000009
2533705691.0,26.0,2.0,18.0,786,3.045,23.868000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Longball', 'Chipped', 'Angle', 'Length', 'StandingSave', 'PassEndY']","[91, 118, 120, 124, 128, 36, 38, 215, 218]",True,412160.0,26.985,0.0,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,
2533705981.0,16.0,2.0,24.0,264,67.095,68.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'Longball', 'ThrowIn', 'PassEndX']","[91, 212, 35, 38, 216]",True,329366.0,47.145,60.452000000000005,,,,,,,,,,94.0,Vitor Costa,False,Maritimo,Pacos de Ferreira,-0.0049671599999999965
,,2.0,24.0,264,47.145,60.452000000000005,,,Carry,,,,,401126.0,46.30500000000001,57.868,,,,,,,,,,3.0,Moisés Mosquera,False,Maritimo,Pacos de Ferreira,0.0013619600000000006
2533706111.0,17.0,2.0,29.0,264,46.30500000000001,57.868,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,401126.0,44.205000000000005,26.248,,,,,,,,,,3.0,Moisés Mosquera,False,Maritimo,Pacos de Ferreira,-0.00121894
,,2.0,29.0,264,44.205000000000005,26.248,,,Carry,,,,,137058.0,44.1,23.732,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Pacos de Ferreira,-0.00215424
2533706215.0,18.0,2.0,33.0,264,44.1,23.732,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,137058.0,56.07,21.216,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Pacos de Ferreira,0.0025646799999999997
,,2.0,33.0,264,56.07,21.216,,,Carry,,,,,335707.0,50.61000000000001,21.42,,,,,,,,,,23.0,Bruno Xadas,False,Maritimo,Pacos de Ferreira,-0.0025646799999999997
2533706301.0,19.0,2.0,36.0,264,50.61000000000001,21.42,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'Angle', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,335707.0,44.415,47.124,,,,,,,,,,23.0,Bruno Xadas,False,Maritimo,Pacos de Ferreira,-0.00159954
2533706427.0,20.0,2.0,39.0,264,44.625,48.144,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,401126.0,63.63,65.07600000000001,,,,,,,,,,3.0,Moisés Mosquera,False,Maritimo,Pacos de Ferreira,0.0031593199999999967
2533706517.0,21.0,2.0,43.0,264,63.63,65.07600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,329366.0,50.714999999999996,60.044000000000004,,,,,,,,,,94.0,Vitor Costa,False,Maritimo,Pacos de Ferreira,-0.0049671599999999965
,,2.0,43.0,264,50.714999999999996,60.044000000000004,,,Carry,,,,,436558.0,49.665,56.984,,,,,,,,,,8.0,Val,False,Maritimo,Pacos de Ferreira,0.0013619600000000006
2533706605.0,22.0,2.0,45.0,264,49.665,56.984,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,436558.0,38.010000000000005,59.43200000000001,,,,,,,,,,8.0,Val,False,Maritimo,Pacos de Ferreira,-0.00258273
2533706781.0,23.0,2.0,49.0,264,38.115,58.412000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Longball', 'Angle']","[91, 117, 127, 35, 38, 215, 218]",True,401126.0,8.715000000000002,35.904,,,,,,,,,,3.0,Moisés Mosquera,False,Maritimo,Pacos de Ferreira,-0.0027366300000000003
,,2.0,49.0,264,8.715000000000002,35.904,,,Carry,,,,,86730.0,11.55,31.96,,,,,,,,,,31.0,Marcelo Carné,False,Maritimo,Pacos de Ferreira,-0.0014166600000000001
2533706919.0,24.0,2.0,54.0,264,11.55,31.96,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,86730.0,21.105000000000004,25.228,,,,,,,,,,31.0,Marcelo Carné,False,Maritimo,Pacos de Ferreira,-0.0008141799999999994
,,2.0,54.0,264,21.105000000000004,25.228,,,Carry,,,,,137058.0,22.26,23.12,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Pacos de Ferreira,0.0
2533706993.0,25.0,2.0,57.0,264,22.26,23.12,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,137058.0,41.37,2.108,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Pacos de Ferreira,0.0012496299999999998
2533707025.0,26.0,3.0,0.0,264,40.425000000000004,2.924,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,122089.0,58.17,9.792000000000002,,,,,,,,,,27.0,Paulinho,True,Maritimo,Pacos de Ferreira,0.004855460000000001
2533707109.0,27.0,3.0,1.0,264,57.435,9.724000000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'LayOff', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,335707.0,46.725,8.704,,,,,,,,,,23.0,Bruno Xadas,False,Maritimo,Pacos de Ferreira,-0.003634690000000001
2533707327.0,29.0,3.0,6.0,264,46.725,8.704,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'StandingSave', 'Chipped', 'PassEndY', 'Length', 'Angle']","[91, 120, 29, 124, 36, 37, 217, 218]",True,137128.0,71.505,14.688000000000002,,,,,,,,,,21.0,João Afonso,True,Maritimo,Pacos de Ferreira,
2533707411.0,29.0,3.0,8.0,786,27.615000000000002,49.232000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'Length', 'HeadPass', 'PassEndY', 'PassEndX']","[91, 117, 30, 139, 36, 37, 215, 218]",True,380682.0,32.76,60.044000000000004,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0013280300000000009
2533707425.0,30.0,3.0,9.0,786,32.76,60.044000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,23621.0,,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2533707477.0,31.0,3.0,10.0,786,32.76,60.044000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,23621.0,35.385000000000005,51.476000000000006,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0008183099999999992
2533707529.0,32.0,3.0,11.0,786,35.385000000000005,51.476000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'Zone', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,408941.0,39.375,65.008,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0008845199999999998
2533707625.0,33.0,3.0,12.0,786,39.375,65.008,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,444941.0,26.46,63.988,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0028141300000000015
2533707819.0,34.0,3.0,14.0,786,25.935,64.464,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'Chipped', 'Length', 'PassEndY', 'PassEndX', 'Longball', 'Zone']","[91, 120, 124, 128, 36, 38, 217, 218]",True,23621.0,77.175,49.43600000000001,,,,,,,,,,,,True,Maritimo,Pacos de Ferreira,
2533707771.0,30.0,3.0,19.0,264,25.41,21.216,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,137058.0,,,,,,,,,,,,5.0,Zainadine Júnior,,Maritimo,Pacos de Ferreira,
,,3.0,19.0,264,25.41,21.216,,,Carry,,,,,137058.0,26.669999999999998,18.632,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Pacos de Ferreira,0.0
2533707881.0,31.0,3.0,20.0,264,26.669999999999998,18.632,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 63]",True,137058.0,,,,,,,,,,,,5.0,Zainadine Júnior,,Maritimo,Pacos de Ferreira,
2533708129.0,35.0,3.0,20.0,786,78.33,49.368,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Offensive', 'Foul', 'OppositeRelatedEvent', 'Zone']",[64],False,413728.0,,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2533708695.0,32.0,3.0,39.0,264,27.72,18.972,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'PassEndY', 'Angle', 'FreekickTaken', 'Length']","[91, 117, 30, 132, 36, 37, 215, 218]",True,137058.0,30.240000000000002,43.452000000000005,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Pacos de Ferreira,0.0
,,3.0,39.0,264,30.240000000000002,43.452000000000005,,,Carry,,,,,137128.0,32.655,38.760000000000005,,,,,,,,,,21.0,João Afonso,False,Maritimo,Pacos de Ferreira,0.0002191399999999996
2533708827.0,33.0,3.0,42.0,264,32.655,38.760000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,137128.0,31.815,22.236000000000004,,,,,,,,,,21.0,João Afonso,False,Maritimo,Pacos de Ferreira,-0.0002191399999999996
,,3.0,42.0,264,31.815,22.236000000000004,,,Carry,,,,,137058.0,32.97,21.012,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Pacos de Ferreira,0.0
2533708937.0,34.0,3.0,44.0,264,32.97,21.012,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,137058.0,55.33500000000001,1.972,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Pacos de Ferreira,0.0036313399999999985
2533709093.0,35.0,3.0,47.0,264,55.33500000000001,1.972,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'Chipped']","[91, 120, 124, 128, 36, 37, 217, 218]",True,122089.0,97.44,24.48,,,,,,,,,,27.0,Paulinho,True,Maritimo,Pacos de Ferreira,
2533709129.0,36.0,3.0,51.0,786,6.615,43.316,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,[],[93],False,412160.0,,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2533709449.0,37.0,3.0,58.0,786,9.03,34.068000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'KeeperThrow', 'StandingSave', 'PassEndY', 'Length', 'PassEndX']","[91, 36, 38, 215, 218]",True,412160.0,11.76,20.060000000000002,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0019473200000000006
2533709601.0,38.0,4.0,2.0,786,20.895,17.748,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,356753.0,26.355000000000004,2.72,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0015645000000000017
2533709779.0,39.0,4.0,3.0,786,26.355000000000004,2.788,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,110341.0,35.49,3.944,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0
2533709971.0,40.0,4.0,8.0,786,34.86000000000001,5.78,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Longball', 'PassEndX', 'Angle', 'Zone', 'PassEndY', 'Chipped']","[91, 117, 124, 127, 36, 37, 216, 218]",True,70735.0,40.11000000000001,53.924,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0008845199999999998
2533710229.0,41.0,4.0,13.0,786,47.145,56.03200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,23621.0,69.72000000000001,64.87200000000001,,,,,,,,,,,,True,Maritimo,Pacos de Ferreira,0.003605199999999996
2533710253.0,42.0,4.0,20.0,786,102.165,54.128,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 53]",True,444941.0,,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2533710399.0,36.0,4.0,20.0,264,2.8350000000000004,13.872,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 142]",True,122089.0,,,,,,,,,,,,27.0,Paulinho,,Maritimo,Pacos de Ferreira,
2533710433.0,43.0,4.0,20.0,786,102.165,53.584,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,444941.0,,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
