id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2545269227.0,2.0,0.0,0.0,264,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Rio Ave,
2545269237.0,3.0,0.0,0.0,121,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Rio Ave,
2545378329.0,907.0,0.0,0.0,264,0.0,0.0,11.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Rio Ave,
2545378331.0,818.0,0.0,0.0,121,0.0,0.0,11.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Rio Ave,
2545206323.0,1.0,0.0,0.0,121,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'TeamFormation', 'CaptainPlayerId', 'PlayerPosition', 'JerseyNumber', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Maritimo,Rio Ave,
2545220237.0,1.0,0.0,0.0,264,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'TeamPlayerFormation', 'PlayerPosition', 'TeamFormation', 'InvolvedPlayers', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Maritimo,Rio Ave,
2545269251.0,4.0,0.0,0.0,121,52.605000000000004,33.388000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,342704.0,42.525,33.79600000000001,,,,,,,,,,,,False,Maritimo,Rio Ave,-0.004268819999999998
2545269295.0,5.0,0.0,1.0,121,41.685,31.96,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,149468.0,43.47,40.392,,,,,,,,,,,,False,Maritimo,Rio Ave,0.002219519999999999
2545269345.0,6.0,0.0,3.0,121,43.47,40.392,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,380617.0,26.46,29.716000000000005,,,,,,,,,,,,False,Maritimo,Rio Ave,-0.0013027000000000004
2545269385.0,7.0,0.0,6.0,121,26.46,29.716000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,125953.0,27.090000000000003,17.816000000000003,,,,,,,,,,,,False,Maritimo,Rio Ave,-0.0002191399999999996
2545269477.0,8.0,0.0,9.0,121,27.090000000000003,17.816000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,444574.0,21.630000000000003,33.728,,,,,,,,,,,,False,Maritimo,Rio Ave,-0.0009391300000000016
2545269543.0,9.0,0.0,14.0,121,26.880000000000003,28.016000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Zone', 'Chipped', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'PassEndX']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,125953.0,61.635000000000005,62.968,,,,,,,,,,,,True,Maritimo,Rio Ave,0.006126839999999996
2545269551.0,10.0,0.0,17.0,121,66.36,61.47200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,337885.0,,,,,,,,,,,,,,,Maritimo,Rio Ave,
2545269521.0,3.0,0.0,17.0,264,38.64,6.5280000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[198, 200]",False,122089.0,,,,,,,,,,,,27.0,Paulinho,,Maritimo,Rio Ave,
2545269559.0,11.0,0.0,17.0,121,62.685,62.15200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'OtherBodyPart']",[91],True,337885.0,,,,,,,,,,,,,,,Maritimo,Rio Ave,
2545269533.0,4.0,0.0,17.0,264,34.964999999999996,7.208,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['OtherBodyPart', 'Zone']",[91],True,122089.0,,,,,,,,,,,,27.0,Paulinho,,Maritimo,Rio Ave,
2545269575.0,12.0,0.0,19.0,121,59.85,61.132000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'StandingSave', 'Angle', 'PassEndX', 'Length']","[91, 120, 29, 36, 38, 217, 218]",True,380617.0,78.54,53.992000000000004,,,,,,,,,,,,True,Maritimo,Rio Ave,
2545321163.0,427.0,0.0,19.0,121,60.06,62.016000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,337885.0,56.28,61.336000000000006,,,,,,,,,,,,False,Maritimo,Rio Ave,0.0
2545269597.0,5.0,0.0,21.0,264,23.835,13.464000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,137058.0,,,,,,,,,,,,5.0,Zainadine Júnior,,Maritimo,Rio Ave,
,,0.0,21.0,264,23.835,13.464000000000002,,,Carry,,,,,137058.0,25.935,11.56,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Rio Ave,0.0
2545269667.0,6.0,0.0,23.0,264,25.935,11.56,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,137058.0,34.230000000000004,23.052,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Rio Ave,0.0016808000000000014
2545269675.0,7.0,0.0,24.0,264,34.230000000000004,23.052,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Zone']","[91, 118, 120, 29, 36, 38, 216, 218]",True,137128.0,46.2,13.668000000000003,,,,,,,,,,21.0,João Afonso,False,Maritimo,Rio Ave,
2545269679.0,13.0,0.0,25.0,121,54.81,55.080000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 120, 29, 36, 37, 216, 218]",True,356232.0,64.365,62.764,,,,,,,,,,,,False,Maritimo,Rio Ave,
2545269755.0,8.0,0.0,27.0,264,37.800000000000004,4.556,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'PassEndY', 'Length', 'Longball', 'Angle', 'StandingSave', 'Zone', 'PassEndX']","[91, 120, 124, 128, 36, 37, 217, 218]",True,122089.0,82.425,22.1,,,,,,,,,,27.0,Paulinho,True,Maritimo,Rio Ave,
2545269781.0,14.0,0.0,30.0,121,24.885,39.372,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Head', 'Zone', 'StandingSave']","[91, 101, 56]",True,444574.0,,,,,,,,,,,,,,,Maritimo,Rio Ave,
2545269823.0,15.0,0.0,33.0,121,11.865000000000002,48.75600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,284656.0,,,,,,,,,,,,,,,Maritimo,Rio Ave,
2545270089.0,16.0,0.0,43.0,121,8.61,38.760000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'StandingSave', 'PassEndX', 'Longball', 'KeeperThrow', 'PassEndY']","[91, 36, 38, 216, 218]",True,284656.0,35.7,5.44,,,,,,,,,,,,False,Maritimo,Rio Ave,0.0018521100000000006
2545270117.0,17.0,0.0,45.0,121,35.7,5.44,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'StandingSave', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,395954.0,34.44,24.548000000000002,,,,,,,,,,,,False,Maritimo,Rio Ave,-0.00015804999999999986
2545270155.0,18.0,0.0,47.0,121,34.44,24.548000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,149468.0,21.105000000000004,36.108000000000004,,,,,,,,,,,,False,Maritimo,Rio Ave,-0.0009391300000000016
2545270199.0,19.0,0.0,49.0,121,21.105000000000004,36.108000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'Zone', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,125953.0,27.3,54.876000000000005,,,,,,,,,,,,False,Maritimo,Rio Ave,0.00042940999999999986
2545270293.0,20.0,0.0,52.0,121,29.505000000000003,54.468,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'Angle', 'PassEndX', 'Longball', 'PassEndY', 'Chipped', 'Zone']","[91, 120, 124, 128, 36, 38, 216, 218]",True,356232.0,68.46000000000001,48.484,,,,,,,,,,,,True,Maritimo,Rio Ave,
2545270297.0,9.0,0.0,54.0,264,25.305000000000003,21.896000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,137058.0,,,,,,,,,,,,5.0,Zainadine Júnior,,Maritimo,Rio Ave,
2545270337.0,10.0,0.0,57.0,264,26.46,21.828000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,137058.0,12.285,31.892000000000003,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Rio Ave,-0.00027740000000000056
2545270369.0,11.0,0.0,59.0,264,12.285,31.892000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,86730.0,24.78,57.39200000000001,,,,,,,,,,31.0,Marcelo Carné,False,Maritimo,Rio Ave,-0.0014034000000000008
