id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2497265731.0,2.0,0.0,0.0,2899,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Vizela,Maritimo,
2497265773.0,2.0,0.0,0.0,264,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Vizela,Maritimo,
2497407075.0,815.0,0.0,0.0,2899,0.0,0.0,7.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vizela,Maritimo,
2497407239.0,816.0,0.0,0.0,264,0.0,0.0,7.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vizela,Maritimo,
2497196531.0,1.0,0.0,0.0,2899,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'CaptainPlayerId', 'TeamPlayerFormation', 'PlayerPosition', 'InvolvedPlayers', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Vizela,Maritimo,
2497203881.0,1.0,0.0,0.0,264,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'CaptainPlayerId', 'PlayerPosition', 'TeamFormation', 'InvolvedPlayers', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Vizela,Maritimo,
2497265817.0,3.0,0.0,0.0,264,52.605000000000004,34.476000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,444682.0,41.265,34.884,,,,,,,,,,11.0,Jesús Ramírez,False,Vizela,Maritimo,-0.004268819999999998
,,0.0,0.0,264,41.265,34.884,,,Carry,,,,,433586.0,41.265,38.080000000000005,,,,,,,,,,6.0,Rafael Brito,False,Vizela,Maritimo,0.0
2497265895.0,4.0,0.0,1.0,264,41.265,38.080000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,433586.0,34.33500000000001,7.752000000000001,,,,,,,,,,6.0,Rafael Brito,False,Vizela,Maritimo,-0.002849870000000001
2497266007.0,5.0,0.0,4.0,264,34.33500000000001,7.752000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,101952.0,23.52,21.896000000000004,,,,,,,,,,2.0,Claudio Winck,False,Vizela,Maritimo,0.0002364500000000009
,,0.0,4.0,264,23.52,21.896000000000004,,,Carry,,,,,401126.0,25.62,28.492,,,,,,,,,,3.0,Moisés Mosquera,False,Vizela,Maritimo,0.00015244999999999842
2497266057.0,6.0,0.0,8.0,264,25.62,28.492,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,401126.0,23.625,46.784,,,,,,,,,,3.0,Moisés Mosquera,False,Vizela,Maritimo,-0.00015244999999999842
,,0.0,8.0,264,23.625,46.784,,,Carry,,,,,422005.0,32.865,46.104,,,,,,,,,,4.0,Matheus Costa,False,Vizela,Maritimo,0.00109158
2497266333.0,7.0,0.0,14.0,264,32.865,46.104,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Longball', 'Angle', 'PassEndX', 'Length', 'Chipped', 'PassEndY']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,422005.0,69.72000000000001,62.968,,,,,,,,,,4.0,Matheus Costa,True,Vizela,Maritimo,0.01011667
,,0.0,14.0,264,69.72000000000001,62.968,,,Carry,,,,,329366.0,72.03,49.028,,,,,,,,,,94.0,Vitor Costa,True,Vizela,Maritimo,0.0066718000000000055
2497266391.0,8.0,0.0,19.0,264,72.03,49.028,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone']","[91, 120, 29, 36, 217, 218]",True,329366.0,89.04,49.028,,,,,,,,,,94.0,Vitor Costa,True,Vizela,Maritimo,
2497266449.0,4.0,0.0,21.0,2899,18.27,20.400000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'StandingSave', 'Angle', 'Longball', 'PassEndY', 'PassEndX']","[91, 118, 120, 128, 36, 38, 216, 218]",True,331637.0,45.57,16.32,,,,,,,,,,,,False,Vizela,Maritimo,
2497266585.0,9.0,0.0,23.0,264,57.75,51.748,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'Zone', 'Length', 'PassEndY', 'StandingSave', 'PassEndX', 'Angle']","[91, 119, 117, 30, 139, 205, 36, 37, 217, 218]",True,422005.0,71.82000000000001,63.580000000000005,,,,,,,,,,4.0,Matheus Costa,False,Vizela,Maritimo,0.005103159999999999
2497266623.0,10.0,0.0,27.0,264,70.875,63.580000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle']","[91, 120, 29, 36, 38, 217, 218]",True,388653.0,71.08500000000001,57.868,,,,,,,,,,38.0,Léo Pereira,False,Vizela,Maritimo,
2497266667.0,5.0,0.0,27.0,2899,34.86000000000001,12.784,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,36137.0,41.055,16.116,,,,,,,,,,,,False,Vizela,Maritimo,0.0015522900000000013
2497266677.0,6.0,0.0,29.0,2899,41.055,16.116,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,322742.0,,,,,,,,,,,,,,,Vizela,Maritimo,
