id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2502100379.0,2.0,0.0,0.0,121,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Vizela,Rio Ave,
2502100393.0,2.0,0.0,0.0,2899,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Vizela,Rio Ave,
2502185267.0,819.0,0.0,0.0,121,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vizela,Rio Ave,
2502185467.0,868.0,0.0,0.0,2899,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vizela,Rio Ave,
2502039491.0,1.0,0.0,0.0,2899,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'TeamFormation', 'TeamPlayerFormation', 'InvolvedPlayers', 'JerseyNumber', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Vizela,Rio Ave,
2502044539.0,1.0,0.0,0.0,121,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'CaptainPlayerId', 'PlayerPosition', 'JerseyNumber', 'InvolvedPlayers', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Vizela,Rio Ave,
2502100451.0,3.0,0.0,0.0,121,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,374632.0,47.565,32.776,,,,,,,,,,,,False,Vizela,Rio Ave,-0.0020492999999999987
2502100493.0,4.0,0.0,1.0,121,47.565,32.776,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,83798.0,34.125,46.104,,,,,,,,,,,,False,Vizela,Rio Ave,-0.003741359999999999
2502100521.0,5.0,0.0,5.0,121,32.550000000000004,42.84,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,356232.0,32.445,19.584000000000003,,,,,,,,,,,,False,Vizela,Rio Ave,0.0
2502100543.0,6.0,0.0,9.0,121,32.445,19.584000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,96243.0,26.669999999999998,35.292,,,,,,,,,,,,False,Vizela,Rio Ave,-0.0009391300000000016
2502100641.0,7.0,0.0,14.0,121,29.294999999999998,37.264,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'StandingSave', 'PassEndX', 'Angle', 'Zone']","[91, 118, 120, 29, 35, 37, 215, 218]",True,125953.0,27.930000000000003,68.0,,,,,,,,,,,,False,Vizela,Rio Ave,
2502100857.0,4.0,0.0,27.0,2899,72.03,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Longball', 'ThrowIn', 'Zone', 'PassEndX']","[91, 212, 35, 37, 216]",True,118380.0,51.135000000000005,6.188000000000001,,,,,,,,,,14.0,Igor Julião,False,Vizela,Rio Ave,-0.00873785
