id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2554693937.0,7.0,0.0,10.0,296,48.825,37.672000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,409279.0,47.04,28.016000000000005,,,,,,,,,,,,,False,Vizela,Sporting,0.0
2554694023.0,8.0,0.0,12.0,296,44.1,24.072,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,411914.0,33.495,19.380000000000003,,,,,,,,,,,,,False,Vizela,Sporting,-0.003186659999999999
2554694135.0,9.0,0.0,18.0,296,41.37,21.080000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'StandingSave', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,395992.0,34.33500000000001,29.036000000000005,,,,,,,,,,,,,False,Vizela,Sporting,-0.0013679799999999995
2554694205.0,10.0,0.0,24.0,296,38.43,32.572,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,71268.0,41.37,55.828,,,,,,,,,,,,,False,Vizela,Sporting,-0.0004792700000000004
2554694255.0,11.0,0.0,29.0,296,43.365,57.39200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'StandingSave', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,283978.0,40.845,51.408,,,,,,,,,,,,,False,Vizela,Sporting,0.0
2554694343.0,12.0,0.0,31.0,296,39.9,48.75600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,409279.0,33.285000000000004,22.712,,,,,,,,,,,,,False,Vizela,Sporting,-0.0015871199999999992
2554694401.0,13.0,0.0,37.0,296,40.74,20.808000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,395992.0,34.33500000000001,35.7,,,,,,,,,,,,,False,Vizela,Sporting,-0.0013679799999999995
2554694425.0,14.0,0.0,40.0,296,40.214999999999996,36.924,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Chipped', 'Angle', 'Length', 'Zone', 'Longball', 'PassEndY']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,71268.0,68.355,66.096,,,,,,,,,,,,,True,Vizela,Sporting,0.004824139999999996
2554694449.0,15.0,0.0,43.0,296,68.775,64.464,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,296364.0,66.78,60.928,,,,,,,,,,,,,False,Vizela,Sporting,0.0
2554694459.0,16.0,0.0,45.0,296,69.51,60.79200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,344378.0,69.615,65.89200000000001,,,,,,,,,,,,,False,Vizela,Sporting,0.0037706900000000036
2554694511.0,17.0,0.0,46.0,296,69.51,66.028,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,296364.0,62.475,61.2,,,,,,,,,,,,,False,Vizela,Sporting,0.0
2554694541.0,18.0,0.0,49.0,296,66.465,56.984,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,283978.0,54.075,42.772000000000006,,,,,,,,,,,,,False,Vizela,Sporting,-0.0018475100000000001
2554694581.0,19.0,0.0,52.0,296,54.915,37.74,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,71268.0,54.705000000000005,23.46,,,,,,,,,,,,,False,Vizela,Sporting,-3.931999999999894e-05
2554694675.0,20.0,0.0,56.0,296,56.7,23.052,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,395992.0,57.330000000000005,46.172000000000004,,,,,,,,,,,,,False,Vizela,Sporting,0.0
2554694701.0,21.0,1.0,1.0,296,67.83,53.788,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'Zone', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,283978.0,73.92000000000002,63.988,,,,,,,,,,,,,False,Vizela,Sporting,0.0025178200000000005
2554694727.0,22.0,1.0,3.0,296,74.13,63.784000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,296364.0,76.86,59.636,,,,,,,,,,,,,False,Vizela,Sporting,0.0
2554694781.0,23.0,1.0,5.0,296,76.65,64.26,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,344378.0,67.62,63.24,,,,,,,,,,,,,False,Vizela,Sporting,-0.0037706900000000036
2554694845.0,24.0,1.0,8.0,296,67.935,58.61600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'StandingSave', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,283978.0,57.75,43.86000000000001,,,,,,,,,,,,,False,Vizela,Sporting,-0.0018475100000000001
2554694947.0,25.0,1.0,12.0,296,56.595,36.312000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,71268.0,56.28,20.400000000000002,,,,,,,,,,,,,False,Vizela,Sporting,-3.931999999999894e-05
2554695007.0,26.0,1.0,16.0,296,62.265,19.856,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length', 'StandingSave']","[91, 119, 117, 30, 35, 37, 216, 218]",True,395992.0,56.28,30.464,,,,,,,,,,,,,False,Vizela,Sporting,-0.002456040000000003
2554695085.0,27.0,1.0,19.0,296,56.28,31.28,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'Chipped', 'Angle', 'Longball', 'Zone', 'PassEndX']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,71268.0,74.025,65.48400000000001,,,,,,,,,,,,,False,Vizela,Sporting,0.004326010000000002
2554695135.0,28.0,1.0,22.0,296,77.175,65.62,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,296364.0,91.14,62.968,,,,,,,,,,,,,True,Vizela,Sporting,0.013629430000000001
2554695161.0,29.0,1.0,27.0,296,91.77000000000001,60.52,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,344378.0,87.36000000000001,46.92,,,,,,,,,,,,,False,Vizela,Sporting,0.02006066
2554695229.0,3.0,1.0,28.0,2899,19.11,19.720000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']",[55],False,143050.0,,,,,,,,,,,,,8.0,Raphael Guzzo,,Vizela,Sporting,
2554695197.0,30.0,1.0,28.0,296,85.89,48.28,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Offensive', 'StandingSave', 'Zone']","[91, 54]",True,409279.0,,,,,,,,,,,,,,,,Vizela,Sporting,
2554695225.0,31.0,1.0,29.0,296,82.74,47.804,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'Angle', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,409279.0,80.85000000000001,58.208,,,,,,,,,,,,,False,Vizela,Sporting,0.0009806999999999975
2554695247.0,32.0,1.0,31.0,296,80.85000000000001,58.208,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Zone', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,283978.0,87.04500000000002,63.784000000000006,,,,,,,,,,,,,False,Vizela,Sporting,0.005318000000000003
2554695277.0,33.0,1.0,33.0,296,87.04500000000002,63.784000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,296364.0,75.17999999999999,59.636,,,,,,,,,,,,,False,Vizela,Sporting,-0.00634183
2554695321.0,34.0,1.0,35.0,296,74.97000000000001,57.05200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,283978.0,65.625,45.288,,,,,,,,,,,,,False,Vizela,Sporting,-0.004663889999999997
2554695403.0,35.0,1.0,38.0,296,66.045,44.132000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle', 'Chipped']","[91, 119, 117, 30, 124, 205, 36, 37, 217, 218]",True,71268.0,87.04500000000002,64.60000000000001,,,,,,,,,,,,,False,Vizela,Sporting,0.0154994
2554695427.0,36.0,1.0,42.0,296,87.04500000000002,64.60000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle']","[91, 120, 29, 36, 38, 217, 218]",True,296364.0,92.29500000000002,56.168,,,,,,,,,,,,,False,Vizela,Sporting,
2554695483.0,4.0,1.0,43.0,2899,14.07,11.56,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Length', 'Zone']","[91, 94, 95, 215]",True,331637.0,26.25,0.0,,,,,,,,,,,3.0,Bruno Wilson,,Vizela,Sporting,
2554695519.0,38.0,1.0,49.0,296,79.8,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'ThrowIn', 'Angle', 'Zone', 'Length', 'PassEndX']","[91, 212, 35, 38, 217]",True,296364.0,72.34500000000001,61.81200000000001,,,,,,,,,,,,,False,Vizela,Sporting,-0.00634183
2554695543.0,39.0,1.0,50.0,296,71.61,60.52,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'StandingSave', 'Angle', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,283978.0,61.95,44.540000000000006,,,,,,,,,,,,,False,Vizela,Sporting,-0.0018699699999999986
2554695569.0,40.0,1.0,53.0,296,62.160000000000004,44.132000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'Angle', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,71268.0,75.495,28.220000000000002,,,,,,,,,,,,,True,Vizela,Sporting,0.004500169999999998
2554695593.0,41.0,1.0,54.0,296,75.495,28.084,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Length', 'StandingSave', 'PassEndY', 'Zone']","[91, 120, 29, 36, 37, 217, 218]",True,368409.0,81.27000000000001,32.096000000000004,,,,,,,,,,,,,False,Vizela,Sporting,
2554695605.0,6.0,1.0,55.0,2899,23.205000000000002,34.204,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,416912.0,,,,,,,,,,,,,5.0,Anderson,,Vizela,Sporting,
2554695625.0,7.0,1.0,55.0,2899,22.575,34.204,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,416912.0,28.245,35.02,,,,,,,,,,,5.0,Anderson,False,Vizela,Sporting,0.0011582700000000012
2554695649.0,8.0,1.0,56.0,2899,27.195,35.632000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,322742.0,29.925,28.628000000000004,,,,,,,,,,,20.0,Samu,False,Vizela,Sporting,0.0
,,1.0,56.0,2899,29.925,28.628000000000004,,,Carry,,,,,143050.0,27.195,30.124,,,,,,,,,,,8.0,Raphael Guzzo,False,Vizela,Sporting,0.0
2554695673.0,9.0,1.0,57.0,2899,27.195,30.124,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,143050.0,40.11000000000001,34.612,,,,,,,,,,,8.0,Raphael Guzzo,False,Vizela,Sporting,0.0013027000000000004
,,1.0,57.0,2899,40.11000000000001,34.612,,,Carry,,,,,422766.0,40.635000000000005,36.448,,,,,,,,,,,9.0,Milutin Osmajic,False,Vizela,Sporting,0.0
2554695687.0,10.0,1.0,58.0,2899,40.635000000000005,36.448,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndY', 'LayOff', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,422766.0,34.230000000000004,39.78,,,,,,,,,,,9.0,Milutin Osmajic,False,Vizela,Sporting,-0.0013027000000000004
,,1.0,58.0,2899,34.230000000000004,39.78,,,Carry,,,,,322742.0,35.49,42.024,,,,,,,,,,,20.0,Samu,False,Vizela,Sporting,0.0013027000000000004
2554695803.0,11.0,1.0,59.0,2899,35.49,42.024,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,322742.0,45.78,54.128,,,,,,,,,,,20.0,Samu,False,Vizela,Sporting,0.00121894
,,1.0,59.0,2899,45.78,54.128,,,Carry,,,,,421843.0,51.45,59.704,,,,,,,,,,,10.0,Kiko Bondoso,False,Vizela,Sporting,-0.0013619600000000006
2554695807.0,12.0,2.0,2.0,2899,51.45,59.704,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent', 'Foul']","[91, 63]",True,421843.0,,,,,,,,,,,,,10.0,Kiko Bondoso,,Vizela,Sporting,
2554695831.0,42.0,2.0,2.0,296,53.550000000000004,8.296,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive', 'Foul', 'StandingSave']",[64],False,109474.0,,,,,,,,,,,,,,,,Vizela,Sporting,
2554696671.0,15.0,3.0,7.0,2899,53.339999999999996,61.132000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'Zone', 'FreekickTaken', 'Angle', 'PassEndY']","[91, 117, 30, 132, 35, 38, 216, 218]",True,322742.0,39.58500000000001,55.556000000000004,,,,,,,,,,,20.0,Samu,False,Vizela,Sporting,-0.002588769999999999
2554696699.0,16.0,3.0,9.0,2899,39.58500000000001,55.556000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,362492.0,49.245,46.51200000000001,,,,,,,,,,,4.0,Ivanildo Fernandes,False,Vizela,Sporting,0.0021440899999999995
2554696721.0,17.0,3.0,11.0,2899,49.245,46.51200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,143050.0,47.25,63.03600000000001,,,,,,,,,,,8.0,Raphael Guzzo,False,Vizela,Sporting,-0.0018078399999999998
,,3.0,11.0,2899,47.25,63.03600000000001,,,Carry,,,,,129360.0,49.245,61.064,,,,,,,,,,,24.0,Kiki,False,Vizela,Sporting,0.0
2554696765.0,18.0,3.0,12.0,2899,49.245,61.064,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Chipped', 'Zone', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 124, 36, 38, 216, 218]",True,129360.0,67.30499999999999,47.39600000000001,,,,,,,,,,,24.0,Kiki,True,Vizela,Sporting,0.0068678800000000016
,,3.0,12.0,2899,67.30499999999999,47.39600000000001,,,Carry,,,,,422766.0,76.02000000000001,52.224000000000004,,,,,,,,,,,9.0,Milutin Osmajic,True,Vizela,Sporting,0.004663889999999997
2554696853.0,19.0,3.0,14.0,2899,76.02000000000001,52.224000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Head', 'Offensive']","[91, 54]",True,422766.0,,,,,,,,,,,,,9.0,Milutin Osmajic,,Vizela,Sporting,
2554696757.0,45.0,3.0,14.0,296,28.980000000000004,15.776,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[55],False,395992.0,,,,,,,,,,,,,,,,Vizela,Sporting,
2554696873.0,20.0,3.0,21.0,2899,97.755,65.89200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,422766.0,102.9,60.044000000000004,,,,,,,,,,,9.0,Milutin Osmajic,False,Vizela,Sporting,0.0
2554696907.0,21.0,3.0,22.0,2899,102.79500000000002,59.43200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'StandingSave', 'PassEndX', 'Angle', 'Zone']","[91, 120, 29, 35, 38, 217, 218]",True,129360.0,101.85000000000001,57.46,,,,,,,,,,,24.0,Kiki,False,Vizela,Sporting,
2554697169.0,51.0,3.0,23.0,296,5.985,12.376000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,411914.0,,,,,,,,,,,,,,,,Vizela,Sporting,
2554696909.0,22.0,3.0,24.0,2899,92.19,45.424,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['BlockedX', 'RegularPlay', 'GoalMouthY', 'BoxLeft', 'StandingSave', 'OppositeRelatedEvent', 'Blocked', 'GoalMouthZ', 'Zone', 'LowCentre', 'RightFoot', 'BlockedY']","[91, 10, 1, 3, 11, 12]",True,322742.0,,,92.8,59.9,19.0,50.0,True,,,,,,20.0,Samu,,Vizela,Sporting,
2554696919.0,46.0,3.0,24.0,296,8.4,27.812,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Zone', 'OppositeRelatedEvent', 'OtherBodyPart', 'StandingSave', 'OutfielderBlock']","[91, 58]",True,409279.0,,,,,,,,,,,,,,,,Vizela,Sporting,
2554696915.0,23.0,3.0,25.0,2899,94.5,43.996,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['LeftFoot', 'StandingSave', 'Zone', 'GoalMouthY', 'BlockedX', 'BoxLeft', 'LowCentre', 'Blocked', 'OppositeRelatedEvent', 'GoalMouthZ', 'BlockedY', 'RegularPlay']","[91, 10, 1, 3, 11, 13]",True,322742.0,,,92.3,61.7,19.0,51.6,True,,,,,,20.0,Samu,,Vizela,Sporting,
2554696923.0,47.0,3.0,25.0,296,8.4,27.812,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OppositeRelatedEvent', 'OutfielderBlock', 'StandingSave', 'Zone']","[91, 58]",True,409279.0,,,,,,,,,,,,,,,,Vizela,Sporting,
2554698379.0,32.0,3.0,25.0,2899,93.45,41.480000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,322742.0,,,,,,,,,,,,,20.0,Samu,,Vizela,Sporting,
2554696943.0,48.0,3.0,26.0,296,8.61,25.16,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,109474.0,,,,,,,,,,,,,,,,Vizela,Sporting,
2554696991.0,49.0,3.0,26.0,296,8.61,25.16,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 94, 95, 215]",True,109474.0,33.705000000000005,0.0,,,,,,,,,,,,,,Vizela,Sporting,
2556000615.0,620.0,3.0,31.0,2899,0.0,0.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",ShieldBallOpp,Successful,['Zone'],[],False,421843.0,,,,,,,,,,,,,10.0,Kiko Bondoso,,Vizela,Sporting,
2554697205.0,25.0,3.0,44.0,2899,65.94,68.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'ThrowIn', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 212, 35, 38, 216]",True,129360.0,62.05500000000001,60.52,,,,,,,,,,,24.0,Kiki,False,Vizela,Sporting,0.0
,,3.0,44.0,2899,62.05500000000001,60.52,,,Carry,,,,,322742.0,58.589999999999996,50.048,,,,,,,,,,,20.0,Samu,False,Vizela,Sporting,-0.000594639999999997
2554697239.0,26.0,3.0,45.0,2899,58.589999999999996,50.048,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,322742.0,48.615,43.928,,,,,,,,,,,20.0,Samu,False,Vizela,Sporting,-0.0025646799999999997
,,3.0,45.0,2899,48.615,43.928,,,Carry,,,,,416912.0,56.385000000000005,40.120000000000005,,,,,,,,,,,5.0,Anderson,True,Vizela,Sporting,0.0026039999999999987
