id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2545398865.0,3.0,0.0,2899,322742.0,49.665,19.448000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,7.0,,,,,,,,,,,,20.0,Samu,,Vitoria de Guimaraes,Vizela,
2545398907.0,8.0,0.0,107,432629.0,41.160000000000004,49.164,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Offensive', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'OppositeRelatedEvent', 'Angle']","[91, 118, 120, 29, 36, 38, 216, 218]",True,9.0,44.1,47.940000000000005,,,,,,,,,,,,False,Vitoria de Guimaraes,Vizela,
2545398889.0,4.0,0.0,2899,422766.0,62.79,18.224,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Defensive']","[91, 60]",True,9.0,,,,,,,,,,,,9.0,Milutin Osmajic,,Vitoria de Guimaraes,Vizela,
2545398913.0,9.0,0.0,107,432629.0,44.1,47.940000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,9.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Vizela,
2545399019.0,6.0,0.0,2899,118380.0,69.09,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 212, 36, 37, 216]",True,26.0,69.51,5.168,,,,,,,,,,14.0,Igor Julião,False,Vitoria de Guimaraes,Vizela,0.0
2545399025.0,7.0,0.0,2899,36137.0,69.405,6.0520000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,27.0,65.73,1.088,,,,,,,,,,6.0,Claudemir,False,Vitoria de Guimaraes,Vizela,0.0
,,0.0,2899,118380.0,65.73,1.088,,,Carry,,,,,27.0,64.365,2.3120000000000003,,,,,,,,,,14.0,Igor Julião,False,Vitoria de Guimaraes,Vizela,0.0
2545399057.0,8.0,0.0,2899,118380.0,64.365,2.3120000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,29.0,55.755,1.4960000000000002,,,,,,,,,,14.0,Igor Julião,False,Vitoria de Guimaraes,Vizela,-0.0027146399999999973
2545399107.0,9.0,0.0,2899,416912.0,55.230000000000004,1.904,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['PassEndY', 'PlayerCaughtOffside', 'Longball', 'Zone', 'StandingSave', 'PassEndX']","[91, 217]",True,31.0,84.105,16.592,,,,,,,,,,5.0,Anderson,,Vitoria de Guimaraes,Vizela,
2545399157.0,12.0,0.0,107,318502.0,31.395,48.824,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,31.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Vizela,
2545399295.0,13.0,0.0,107,318502.0,35.175000000000004,51.00000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'FreekickTaken', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 132, 36, 37, 216, 218]",True,53.0,55.125,63.580000000000005,,,,,,,,,,,,False,Vitoria de Guimaraes,Vizela,0.002588769999999999
2545399321.0,15.0,0.0,107,351703.0,61.845,55.080000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Offensive', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 120, 29, 36, 37, 216, 218]",True,55.0,63.0,55.35200000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Vizela,
2545399313.0,14.0,0.0,107,447235.0,55.02,63.580000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'StandingSave', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,55.0,61.95,55.69200000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Vizela,0.0039675100000000005
2545399307.0,11.0,0.0,2899,416912.0,40.635000000000005,14.484000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'StandingSave', 'Zone', 'OppositeRelatedEvent']","[91, 60]",True,56.0,,,,,,,,,,,,5.0,Anderson,,Vitoria de Guimaraes,Vizela,
2545416957.0,224.0,0.0,107,351703.0,65.415,52.7,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,56.0,76.33500000000001,56.644000000000005,,,,,,,,,,,,False,Vitoria de Guimaraes,Vizela,0.005311739999999999
2545410107.0,11009.0,0.0,2899,322742.0,84.105,16.592,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideGiven,Unsuccessful,[],[61],False,,,,,,,,,,,,,20.0,Samu,,Vitoria de Guimaraes,Vizela,
2545399345.0,16.0,1.0,107,319796.0,93.97500000000001,57.05200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Chipped', 'LeftFoot', 'StandingSave', 'Cross', 'PassEndY', 'Zone', 'Angle']","[91, 138, 124, 126, 36, 38, 217, 218]",True,0.0,96.17999999999999,41.888000000000005,,,,,,,,,,,,True,Vitoria de Guimaraes,Vizela,
2545399417.0,12.0,1.0,2899,326410.0,2.205,32.572,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 94, 95, 215]",True,1.0,7.665,30.532,,,,,,,,,,97.0,Fabijan Buntic,,Vitoria de Guimaraes,Vizela,
2545399387.0,17.0,1.0,107,351703.0,98.91000000000001,44.268,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['BlockedY', 'LowCentre', 'BigChance', 'LeftFoot', 'RegularPlay', 'SixYardBlock', 'GoalMouthY', 'Zone', 'Blocked', 'StandingSave', 'SavedOffline', 'BlockedX', 'BoxLeft', 'OppositeRelatedEvent', 'GoalMouthZ']","[91, 9, 10, 201, 1, 3, 13]",True,4.0,,,99.4,50.7,19.0,49.1,True,,,,,,,,Vitoria de Guimaraes,Vizela,
2545399419.0,13.0,1.0,2899,447246.0,2.52,32.368,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['LastMan', 'Zone', 'OppositeRelatedEvent', 'OutfielderBlock', 'StandingSave']","[91, 96, 58]",True,4.0,,,,,,,,,,,,16.0,Matheus Pereira,,Vitoria de Guimaraes,Vizela,
2545399457.0,14.0,1.0,2899,447246.0,6.510000000000001,28.968000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,6.0,,,,,,,,,,,,16.0,Matheus Pereira,,Vitoria de Guimaraes,Vizela,
2545399431.0,18.0,1.0,107,351703.0,98.49,39.032000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'MissRight', 'Zone']",[122],False,6.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Vizela,
2545399705.0,19.0,1.0,107,135638.0,104.58,0.20400000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Longball', 'Cross', 'StandingSave', 'RightFoot', 'CornerTaken', 'PassEndX', 'Zone', 'Chipped', 'PassEndY', 'Angle']","[91, 137, 124, 126, 31, 33, 34, 35, 37, 217, 218]",True,38.0,95.865,31.008000000000003,,,,,,,,,,,,True,Vitoria de Guimaraes,Vizela,
2545399753.0,17.0,1.0,2899,362492.0,9.03,37.332,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,39.0,,,,,,,,,,,,4.0,Ivanildo Fernandes,,Vitoria de Guimaraes,Vizela,
2545399725.0,20.0,1.0,107,447235.0,79.275,42.908,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'ShotAssist', 'PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 36, 37, 217, 218]",True,40.0,83.89500000000001,48.07600000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Vizela,0.0
2545399727.0,21.0,1.0,107,422205.0,84.525,48.75600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['Zone', 'Assisted', 'FromCorner', 'BlockedX', 'GoalMouthZ', 'OutOfBoxCentre', 'RightFoot', 'StandingSave', 'GoalMouthY', 'BlockedY', 'RelatedEventId']","[91, 7, 10, 88, 2, 5, 12]",True,44.0,,,99.5,56.3,4.2,56.5,True,20.0,447235.0,,,,,,Vitoria de Guimaraes,Vizela,
2545399741.0,16.0,1.0,2899,326410.0,1.5750000000000002,32.504,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['DivingSave', 'Hands', 'Zone', 'FromShotOffTarget', 'Collected']","[91, 110, 83]",True,45.0,,,,,,,,,,,,97.0,Fabijan Buntic,,Vitoria de Guimaraes,Vizela,
2545399739.0,15.0,1.0,2899,326410.0,1.5750000000000002,32.504,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,45.0,,,,,,,,,,,,97.0,Fabijan Buntic,,Vitoria de Guimaraes,Vizela,
2545399903.0,18.0,2.0,2899,326410.0,13.65,28.628000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'KeeperThrow', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 36, 37, 215, 218]",True,8.0,26.25,41.956,,,,,,,,,,97.0,Fabijan Buntic,False,Vitoria de Guimaraes,Vizela,-0.000661730000000001
,,2.0,2899,143050.0,26.25,41.956,,,Carry,,,,,8.0,28.56,45.084,,,,,,,,,,8.0,Raphael Guzzo,False,Vitoria de Guimaraes,Vizela,-0.0013107199999999996
2545399913.0,19.0,2.0,2899,143050.0,28.56,45.084,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,10.0,38.22,45.56,,,,,,,,,,8.0,Raphael Guzzo,False,Vitoria de Guimaraes,Vizela,0.0015871199999999992
2545399941.0,20.0,2.0,2899,322742.0,38.85,46.172000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'Zone', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,11.0,29.925,45.492000000000004,,,,,,,,,,20.0,Samu,False,Vitoria de Guimaraes,Vizela,-0.0015871199999999992
,,2.0,2899,143050.0,29.925,45.492000000000004,,,Carry,,,,,11.0,28.875,44.064,,,,,,,,,,8.0,Raphael Guzzo,False,Vitoria de Guimaraes,Vizela,-0.00109158
2545399955.0,21.0,2.0,2899,143050.0,28.875,44.064,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,17.0,29.085,28.424,,,,,,,,,,8.0,Raphael Guzzo,False,Vitoria de Guimaraes,Vizela,0.0002191399999999996
,,2.0,2899,416912.0,29.085,28.424,,,Carry,,,,,17.0,27.615000000000002,32.504,,,,,,,,,,5.0,Anderson,False,Vitoria de Guimaraes,Vizela,-0.0011582700000000012
2545399989.0,22.0,2.0,2899,416912.0,27.615000000000002,32.504,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,19.0,32.34,57.800000000000004,,,,,,,,,,5.0,Anderson,False,Vitoria de Guimaraes,Vizela,-0.0007288600000000013
2545400025.0,23.0,2.0,2899,362492.0,32.13,58.07200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,22.0,39.375,64.26,,,,,,,,,,4.0,Ivanildo Fernandes,False,Vitoria de Guimaraes,Vizela,0.0006677700000000016
2545400035.0,24.0,2.0,2899,447246.0,38.43,65.07600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Chipped', 'Zone', 'PassEndX', 'Offensive', 'StandingSave', 'OppositeRelatedEvent', 'Angle', 'PassEndY']","[91, 118, 120, 29, 124, 36, 37, 216, 218]",True,23.0,40.635000000000005,65.28,,,,,,,,,,16.0,Matheus Pereira,False,Vitoria de Guimaraes,Vizela,
2545400029.0,22.0,2.0,107,431674.0,68.355,2.04,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 60]",True,23.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Vizela,
2545400211.0,26.0,2.0,2899,447246.0,39.69,68.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'ThrowIn', 'PassEndY', 'PassEndX']","[91, 212, 36, 38, 216]",True,40.0,40.11000000000001,63.03600000000001,,,,,,,,,,16.0,Matheus Pereira,False,Vitoria de Guimaraes,Vizela,0.0
2545400213.0,27.0,2.0,2899,322742.0,40.214999999999996,62.968,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'StandingSave', 'Chipped', 'Length', 'Zone', 'PassEndY']","[91, 120, 29, 124, 36, 37, 216, 218]",True,41.0,64.89,65.62,,,,,,,,,,20.0,Samu,True,Vitoria de Guimaraes,Vizela,
2545400225.0,24.0,2.0,107,454565.0,42.42,4.216,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[197, 200]",False,43.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Vizela,
2545400249.0,28.0,2.0,2899,421843.0,62.580000000000005,63.784000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[198, 199]",False,43.0,,,,,,,,,,,,10.0,Kiko Bondoso,,Vitoria de Guimaraes,Vizela,
2545400235.0,25.0,2.0,107,454565.0,44.730000000000004,4.216,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'HeadPass', 'Zone', 'PassEndY', 'Length']","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,43.0,47.46000000000001,5.984000000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Vizela,
2545400271.0,29.0,2.0,2899,143050.0,56.910000000000004,62.220000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,45.0,,,,,,,,,,,,8.0,Raphael Guzzo,,Vitoria de Guimaraes,Vizela,
2545400241.0,26.0,2.0,107,444826.0,48.089999999999996,5.78,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,45.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Vizela,
2545400283.0,30.0,2.0,2899,143050.0,56.175000000000004,62.424,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'HeadPass', 'Zone', 'Length']","[91, 119, 117, 30, 139, 205, 36, 37, 217, 218]",True,45.0,72.135,64.804,,,,,,,,,,8.0,Raphael Guzzo,True,Vitoria de Guimaraes,Vizela,0.006485330000000001
,,2.0,2899,422766.0,72.135,64.804,,,Carry,,,,,45.0,63.73500000000001,65.144,,,,,,,,,,9.0,Milutin Osmajic,False,Vitoria de Guimaraes,Vizela,-0.0037706900000000036
2545400287.0,31.0,2.0,2899,422766.0,63.73500000000001,65.144,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 53]",True,47.0,,,,,,,,,,,,9.0,Milutin Osmajic,,Vitoria de Guimaraes,Vizela,
2545400269.0,27.0,2.0,107,431674.0,41.265,2.8560000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 143]",True,47.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Vizela,
2545400429.0,33.0,3.0,2899,447246.0,64.155,68.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 212, 35, 38, 216]",True,0.0,61.214999999999996,62.15200000000001,,,,,,,,,,16.0,Matheus Pereira,False,Vitoria de Guimaraes,Vizela,-0.0027146399999999973
,,3.0,2899,36137.0,61.214999999999996,62.15200000000001,,,Carry,,,,,0.0,65.94,61.336000000000006,,,,,,,,,,6.0,Claudemir,False,Vitoria de Guimaraes,Vizela,0.0
2545400453.0,34.0,3.0,2899,36137.0,65.94,61.336000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,4.0,68.67000000000002,65.212,,,,,,,,,,6.0,Claudemir,False,Vitoria de Guimaraes,Vizela,0.0
2545400477.0,35.0,3.0,2899,143050.0,68.67000000000002,65.212,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,5.0,60.480000000000004,64.464,,,,,,,,,,8.0,Raphael Guzzo,False,Vitoria de Guimaraes,Vizela,-0.0027146399999999973
2545400481.0,36.0,3.0,2899,447246.0,60.58500000000001,64.464,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'OppositeRelatedEvent', 'StandingSave', 'Angle', 'Chipped', 'PassEndY', 'Zone']","[91, 120, 29, 124, 36, 37, 216, 218]",True,7.0,63.315,65.28,,,,,,,,,,16.0,Matheus Pereira,False,Vitoria de Guimaraes,Vizela,
2545400663.0,40.0,3.0,2899,,66.465,65.008,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 63]",True,7.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Vizela,
2545400483.0,29.0,3.0,107,444826.0,38.535000000000004,2.9920000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']",[64],False,7.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Vizela,
2545400675.0,41.0,3.0,2899,143050.0,66.25500000000001,65.28,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'StandingSave', 'Chipped', 'Longball', 'Angle', 'Length', 'FreekickTaken', 'Zone', 'PassEndX']","[91, 120, 124, 128, 133, 36, 38, 217, 218]",True,25.0,96.60000000000001,38.148,,,,,,,,,,8.0,Raphael Guzzo,True,Vitoria de Guimaraes,Vizela,
2545418785.0,226.0,3.0,107,107158.0,9.765,32.980000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Claim,Unsuccessful,"['Zone', 'HighClaim']",[91],True,27.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Vizela,
2545418851.0,227.0,3.0,107,107158.0,9.975,39.508,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,28.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Vizela,
2545418975.0,228.0,3.0,107,107158.0,11.13,42.636,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,29.0,30.345,53.516000000000005,,,,,,,,,,,,False,Vitoria de Guimaraes,Vizela,0.0008174499999999991
2545400739.0,35.0,3.0,107,422205.0,38.115,55.69200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,35.0,44.1,64.26,,,,,,,,,,,,False,Vitoria de Guimaraes,Vizela,-0.0008845199999999998
2545400755.0,36.0,3.0,107,447235.0,52.080000000000005,65.62,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 120, 29, 36, 38, 217, 218]",True,38.0,71.82000000000001,52.088,,,,,,,,,,,,True,Vitoria de Guimaraes,Vizela,
2545400761.0,42.0,3.0,2899,416912.0,32.97,19.244000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,39.0,,,,,,,,,,,,5.0,Anderson,,Vitoria de Guimaraes,Vizela,
,,3.0,2899,416912.0,32.97,19.244000000000003,,,Carry,,,,,39.0,29.82,19.244000000000003,,,,,,,,,,5.0,Anderson,False,Vitoria de Guimaraes,Vizela,0.0
2545400785.0,43.0,3.0,2899,416912.0,29.82,19.244000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,40.0,38.43,18.02,,,,,,,,,,5.0,Anderson,False,Vitoria de Guimaraes,Vizela,0.0015871199999999992
,,3.0,2899,36137.0,38.43,18.02,,,Carry,,,,,40.0,39.06,19.448000000000004,,,,,,,,,,6.0,Claudemir,False,Vitoria de Guimaraes,Vizela,0.0
2545400813.0,44.0,3.0,2899,36137.0,39.06,19.448000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length', 'StandingSave']","[91, 117, 30, 124, 35, 38, 215, 218]",True,41.0,22.155,18.428,,,,,,,,,,6.0,Claudemir,False,Vitoria de Guimaraes,Vizela,-0.002678699999999999
2545400839.0,45.0,3.0,2899,416912.0,23.1,19.176000000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,44.0,25.41,4.6240000000000006,,,,,,,,,,5.0,Anderson,False,Vitoria de Guimaraes,Vizela,-0.0015645000000000017
