id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,cardType,blockedX,blockedY,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2504636411.0,2.0,0.0,0.0,2899,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Vizela,
2504636407.0,3.0,0.0,0.0,297,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Vizela,
2504689151.0,752.0,0.0,0.0,2899,0.0,0.0,7.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Vizela,
2504689157.0,936.0,0.0,0.0,297,0.0,0.0,7.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Vizela,
2504600539.0,1.0,0.0,0.0,297,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'PlayerPosition', 'CaptainPlayerId', 'TeamPlayerFormation', 'TeamFormation', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Porto,Vizela,
2504601615.0,1.0,0.0,0.0,2899,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'PlayerPosition', 'TeamFormation', 'InvolvedPlayers', 'JerseyNumber', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Porto,Vizela,
2504636429.0,4.0,0.0,0.0,297,52.605000000000004,33.932,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,384430.0,37.17,36.04,,,,,,,,,,,,False,Porto,Vizela,-0.004268819999999998
2504636463.0,5.0,0.0,2.0,297,38.010000000000005,36.448,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'Zone', 'PassEndY', 'Longball', 'StandingSave', 'Chipped']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,114301.0,75.075,50.048,,,,,,,,,,,,True,Porto,Vizela,0.011495940000000001
2504636469.0,6.0,0.0,5.0,297,74.55,51.61200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[197, 199]",False,244779.0,,,,,,,,,,,,,,,Porto,Vizela,
2504636465.0,3.0,0.0,5.0,2899,30.450000000000003,16.388,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[198, 200]",False,331637.0,,,,,,,,,,,,3.0,Bruno Wilson,,Porto,Vizela,
2504636489.0,7.0,0.0,5.0,297,75.495,50.25200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 120, 29, 139, 36, 38, 217, 218]",True,244779.0,97.02000000000001,40.528000000000006,,,,,,,,,,,,True,Porto,Vizela,
2504636497.0,4.0,0.0,8.0,2899,3.7800000000000002,31.552,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,326410.0,,,,,,,,,,,,97.0,Fabijan Buntic,,Porto,Vizela,
,,0.0,8.0,2899,3.7800000000000002,31.552,,,Carry,,,,,326410.0,7.9799999999999995,32.980000000000004,,,,,,,,,,97.0,Fabijan Buntic,False,Porto,Vizela,0.0
2504636557.0,5.0,0.0,11.0,2899,7.9799999999999995,32.980000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,326410.0,24.044999999999998,56.03200000000001,,,,,,,,,,97.0,Fabijan Buntic,False,Porto,Vizela,1.3259999999999314e-05
,,0.0,11.0,2899,24.044999999999998,56.03200000000001,,,Carry,,,,,129360.0,25.830000000000002,56.236000000000004,,,,,,,,,,24.0,Kiki,False,Porto,Vizela,0.0
2504636569.0,6.0,0.0,14.0,2899,25.830000000000002,56.236000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,129360.0,33.075,45.084,,,,,,,,,,24.0,Kiki,False,Porto,Vizela,0.0016808000000000014
2504636593.0,7.0,0.0,15.0,2899,33.075,45.084,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,143050.0,22.680000000000003,59.84,,,,,,,,,,8.0,Raphael Guzzo,False,Porto,Vizela,-0.0026560800000000016
,,0.0,15.0,2899,22.680000000000003,59.84,,,Carry,,,,,129360.0,20.265,64.464,,,,,,,,,,24.0,Kiki,False,Porto,Vizela,0.0
2504636609.0,8.0,0.0,18.0,2899,20.265,64.464,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,129360.0,8.295,55.964,,,,,,,,,,24.0,Kiki,False,Porto,Vizela,-0.0009478199999999994
2504636613.0,9.0,0.0,19.0,2899,8.295,55.964,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'StandingSave', 'Chipped', 'Length', 'PassEndX', 'Angle']","[91, 118, 120, 29, 124, 36, 37, 215, 218]",True,362492.0,31.5,60.452000000000005,,,,,,,,,,4.0,Ivanildo Fernandes,False,Porto,Vizela,
2504636625.0,8.0,0.0,20.0,297,74.655,6.392,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone', 'StandingSave']","[91, 120, 29, 139, 36, 37, 217, 218]",True,244779.0,83.58,19.176000000000002,,,,,,,,,,,,True,Porto,Vizela,
2504636671.0,10.0,0.0,23.0,2899,17.535,46.580000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 94, 95, 215]",True,362492.0,19.95,45.696000000000005,,,,,,,,,,4.0,Ivanildo Fernandes,,Porto,Vizela,
2504636633.0,9.0,0.0,23.0,297,83.685,19.244000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,358801.0,,,,,,,,,,,,,,,Porto,Vizela,
2504636731.0,12.0,0.0,32.0,2899,64.78500000000001,6.0520000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'StandingSave', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,421843.0,66.675,15.64,,,,,,,,,,10.0,Kiko Bondoso,False,Porto,Vizela,0.0012528700000000031
2504636741.0,13.0,0.0,33.0,2899,66.675,15.64,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY']","[91, 120, 29, 36, 38, 216, 218]",True,422766.0,68.04,0.0,,,,,,,,,,9.0,Milutin Osmajic,False,Porto,Vizela,
2504636819.0,11.0,0.0,40.0,297,37.48500000000001,68.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Length', 'Angle', 'PassEndX', 'ThrowIn', 'PassEndY', 'Zone']","[91, 212, 35, 38, 215]",True,132273.0,8.925,62.220000000000006,,,,,,,,,,,,False,Porto,Vizela,-0.004879640000000001
2504636857.0,12.0,0.0,43.0,297,7.245000000000001,61.608000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,28521.0,2.3100000000000005,38.692,,,,,,,,,,,,False,Porto,Vizela,0.0030275300000000005
2504636917.0,13.0,0.0,46.0,297,2.52,38.148,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'Zone', 'Chipped', 'Longball', 'PassEndY', 'PassEndX']","[91, 117, 124, 127, 36, 38, 215, 218]",True,373842.0,34.44,1.088,,,,,,,,,,,,False,Porto,Vizela,0.00036602999999999983
2504636947.0,14.0,0.0,53.0,297,36.96000000000001,1.292,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,395173.0,24.36,4.148,,,,,,,,,,,,False,Porto,Vizela,-0.0028141300000000015
