id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
,,1.0,14.0,2899,48.510000000000005,29.036000000000005,,,Carry,,,,,416912.0,48.72,30.872,,,,,,,,,5.0,Anderson,False,Vizela,Famalicao,0.0
2547886283.0,19.0,1.0,17.0,2899,48.72,30.872,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,416912.0,59.955000000000005,35.904,,,,,,,,,5.0,Anderson,False,Vizela,Famalicao,0.0020492999999999987
2547886289.0,20.0,1.0,18.0,2899,59.955000000000005,35.904,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'LayOff', 'Length', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,422766.0,56.7,29.104,,,,,,,,,9.0,Milutin Osmajic,False,Vizela,Famalicao,0.0
2547886363.0,21.0,1.0,19.0,2899,56.7,29.104,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'StandingSave', 'Angle', 'Length', 'Longball', 'PassEndY']","[91, 120, 128, 36, 37, 217, 218]",True,421851.0,93.03,49.57200000000001,,,,,,,,,79.0,Nuno Moreira,True,Vizela,Famalicao,
2547886371.0,15.0,1.0,24.0,935,10.920000000000002,19.652,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,400826.0,,,,,,,,,,,,,,Vizela,Famalicao,
2547886609.0,16.0,1.0,30.0,935,10.709999999999999,31.688000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'KeeperThrow', 'PassEndX', 'Zone', 'Length', 'Longball', 'Angle', 'StandingSave']","[91, 36, 37, 215, 218]",True,400826.0,25.305000000000003,61.540000000000006,,,,,,,,,,,False,Vizela,Famalicao,-0.002378680000000001
2547886673.0,17.0,1.0,34.0,935,26.040000000000003,61.540000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,401060.0,15.225000000000001,52.224000000000004,,,,,,,,,,,False,Vizela,Famalicao,0.00033735000000000015
2547886747.0,18.0,1.0,37.0,935,16.17,49.980000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,402207.0,15.015,25.432000000000002,,,,,,,,,,,False,Vizela,Famalicao,0.0
2547886869.0,19.0,1.0,41.0,935,21.419999999999998,24.208000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,380619.0,22.05,47.736000000000004,,,,,,,,,,,False,Vizela,Famalicao,0.0
2547886991.0,20.0,1.0,45.0,935,24.990000000000002,55.21600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'Chipped', 'Angle', 'Longball', 'PassEndX', 'PassEndY']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,402207.0,68.25,64.464,,,,,,,,,,,True,Vizela,Famalicao,0.008026779999999997
2547887015.0,21.0,1.0,51.0,935,67.83,63.444,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'StandingSave', 'Offensive', 'OppositeRelatedEvent']","[91, 54]",True,401060.0,,,,,,,,,,,,,,Vizela,Famalicao,
2547887021.0,22.0,1.0,51.0,2899,37.17,4.556,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,421851.0,,,,,,,,,,,79.0,Nuno Moreira,,Vizela,Famalicao,
2547887047.0,22.0,1.0,53.0,935,66.885,62.764,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'StandingSave', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,401060.0,64.47,64.26,,,,,,,,,,,False,Vizela,Famalicao,0.0
2547887091.0,23.0,1.0,54.0,935,63.21000000000001,64.26,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Length', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,402892.0,62.05500000000001,61.2,,,,,,,,,,,False,Vizela,Famalicao,0.0
2547887179.0,24.0,1.0,56.0,935,61.635000000000005,58.684000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,298175.0,51.55500000000001,36.516000000000005,,,,,,,,,,,False,Vizela,Famalicao,-0.00385749
2547887243.0,25.0,2.0,1.0,935,56.28,35.904,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,330832.0,68.565,44.676,,,,,,,,,,,True,Vizela,Famalicao,0.002456040000000003
2547887261.0,26.0,2.0,2.0,935,71.08500000000001,48.07600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Angle', 'Offensive', 'PassEndY', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 120, 29, 35, 37, 216, 218]",True,119622.0,68.14500000000001,48.144,,,,,,,,,,,False,Vizela,Famalicao,
2547887409.0,23.0,2.0,2.0,2899,39.165,14.484000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'OppositeRelatedEvent', 'StandingSave', 'Zone']","[91, 60]",True,422955.0,,,,,,,,,,,34.0,Pedro Ortiz,,Vizela,Famalicao,
2547887643.0,28.0,2.0,19.0,935,58.589999999999996,68.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 212, 36, 38, 216]",True,401060.0,63.839999999999996,61.540000000000006,,,,,,,,,,,False,Vizela,Famalicao,0.0027146399999999973
2547887649.0,29.0,2.0,20.0,935,69.3,58.75200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Length', 'Zone']","[91, 120, 29, 35, 37, 216, 218]",True,142819.0,66.25500000000001,63.580000000000005,,,,,,,,,,,False,Vizela,Famalicao,
2547887683.0,25.0,2.0,22.0,2899,38.64,6.800000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,421851.0,,,,,,,,,,,79.0,Nuno Moreira,,Vizela,Famalicao,
,,2.0,22.0,2899,38.64,6.800000000000001,,,Carry,,,,,421851.0,38.955000000000005,3.74,,,,,,,,,79.0,Nuno Moreira,False,Vizela,Famalicao,0.0
2547887711.0,26.0,2.0,24.0,2899,38.955000000000005,3.74,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Offensive', 'Chipped', 'OppositeRelatedEvent', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 118, 120, 29, 124, 36, 38, 216, 218]",True,421851.0,41.580000000000005,3.5360000000000005,,,,,,,,,79.0,Nuno Moreira,False,Vizela,Famalicao,
2547887741.0,30.0,2.0,24.0,935,61.74,65.008,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'StandingSave', 'Zone', 'OppositeRelatedEvent']","[91, 60]",True,401060.0,,,,,,,,,,,,,,Vizela,Famalicao,
2547888057.0,28.0,2.0,38.0,2899,50.82,0.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY', 'ThrowIn']","[91, 212, 36, 37, 216]",True,416045.0,52.71000000000001,4.828,,,,,,,,,82.0,Tomás Silva,False,Vizela,Famalicao,0.0
,,2.0,38.0,2899,52.71000000000001,4.828,,,Carry,,,,,422955.0,44.415,10.404000000000002,,,,,,,,,34.0,Pedro Ortiz,False,Vizela,Famalicao,-0.002588769999999999
2547888255.0,29.0,2.0,41.0,2899,44.415,10.404000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,422955.0,38.22,25.976000000000003,,,,,,,,,34.0,Pedro Ortiz,False,Vizela,Famalicao,-0.0011536600000000008
,,2.0,41.0,2899,38.22,25.976000000000003,,,Carry,,,,,143050.0,49.455000000000005,36.924,,,,,,,,,8.0,Raphael Guzzo,True,Vizela,Famalicao,0.002219519999999999
2547888295.0,30.0,2.0,50.0,2899,49.455000000000005,36.924,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Chipped', 'Length', 'Zone']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,143050.0,79.38,14.416,,,,,,,,,8.0,Raphael Guzzo,True,Vizela,Famalicao,0.014686739999999998
,,2.0,50.0,2899,79.38,14.416,,,Carry,,,,,422766.0,81.69,12.376000000000001,,,,,,,,,9.0,Milutin Osmajic,False,Vizela,Famalicao,0.0
2547888301.0,31.0,2.0,52.0,2899,81.69,12.376000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 199]",False,422766.0,,,,,,,,,,,9.0,Milutin Osmajic,,Vizela,Famalicao,
2547888311.0,32.0,2.0,52.0,935,23.31,55.624,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,401060.0,,,,,,,,,,,,,,Vizela,Famalicao,
2547888345.0,32.0,2.0,52.0,2899,79.38,14.416,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'HeadPass', 'PassEndX', 'LayOff', 'Zone']","[91, 119, 117, 30, 139, 205, 35, 37, 217, 218]",True,422766.0,75.28500000000001,23.732,,,,,,,,,9.0,Milutin Osmajic,False,Vizela,Famalicao,-0.005410319999999996
2547888403.0,33.0,2.0,55.0,2899,75.28500000000001,23.732,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'HeadPass', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 120, 29, 139, 36, 37, 217, 218]",True,421851.0,79.69500000000001,31.756000000000004,,,,,,,,,79.0,Nuno Moreira,False,Vizela,Famalicao,
2547888407.0,33.0,2.0,57.0,935,27.51,35.088,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,330832.0,,,,,,,,,,,,,,Vizela,Famalicao,
2547888451.0,34.0,2.0,59.0,935,27.51,35.088,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,330832.0,22.785,25.364,,,,,,,,,,,False,Vizela,Famalicao,-0.0013107199999999996
2547888609.0,35.0,3.0,0.0,935,26.669999999999998,22.983999999999998,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'Zone', 'PassEndY', 'Longball', 'StandingSave', 'PassEndX']","[91, 120, 128, 36, 37, 217, 218]",True,422248.0,75.28500000000001,63.03600000000001,,,,,,,,,,,True,Vizela,Famalicao,
2547889499.0,40.0,3.0,40.0,935,22.05,25.228,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,380619.0,6.720000000000001,31.892000000000003,,,,,,,,,,,False,Vizela,Famalicao,-0.0006024800000000007
2547889543.0,41.0,3.0,42.0,935,7.3500000000000005,31.96,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,400826.0,14.385,22.1,,,,,,,,,,,False,Vizela,Famalicao,0.0003668899999999999
2547889575.0,42.0,3.0,45.0,935,21.21,18.224,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,380619.0,27.405,2.72,,,,,,,,,,,False,Vizela,Famalicao,-0.0015645000000000017
2547889731.0,43.0,3.0,47.0,935,27.405,2.72,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,422248.0,36.54,5.44,,,,,,,,,,,False,Vizela,Famalicao,0.0014860800000000007
2547889767.0,44.0,3.0,48.0,935,42.945,5.1000000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'LayOff']","[91, 118, 120, 29, 35, 37, 215, 218]",True,409654.0,33.81,6.0520000000000005,,,,,,,,,,,False,Vizela,Famalicao,
2547889747.0,37.0,3.0,50.0,2899,71.08500000000001,62.968,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Offensive', 'Foul', 'Zone']","[91, 63]",True,422766.0,,,,,,,,,,,9.0,Milutin Osmajic,,Vizela,Famalicao,
2547889869.0,45.0,3.0,50.0,935,33.915,5.032000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent', 'StandingSave', 'Foul']",[64],False,330832.0,,,,,,,,,,,,,,Vizela,Famalicao,
